"subjectID" "activity" "feature" "grpbyMean" "grpbySdev"
7 "walking_downstairs" "tBodyGyroMag" -0.18874081887234 -0.259751603446809
7 "walking_downstairs" "tGravityAcc" 0.215272140385816 -0.948770375177305
7 "walking_downstairs" "tGravityAccMag" 0.0198795285851064 0.214544028088723
7 "walking_upstairs" "fBodyAcc" -0.345083656993464 -0.2486026362
7 "walking_upstairs" "fBodyAccJerk" -0.52449602627451 -0.531028312352941
7 "walking_upstairs" "fBodyAccMag" -0.378618761568627 -0.415307106666667
7 "walking_upstairs" "fBodyBodyAccJerkMag" -0.45478324745098 -0.497441363137255
7 "walking_upstairs" "fBodyBodyGyroJerkMag" -0.673327281960784 -0.704090967843137
7 "walking_upstairs" "fBodyBodyGyroMag" -0.533982945882353 -0.444994481882353
7 "walking_upstairs" "fBodyGyro" -0.453319958627451 -0.447221488941176
7 "walking_upstairs" "tBodyAcc" 0.0257911112379085 -0.255566007546405
7 "walking_upstairs" "tBodyAccJerk" 0.0238593623686275 -0.514286382614379
7 "walking_upstairs" "tBodyAccJerkMag" -0.458695232352941 -0.471265710980392
7 "walking_upstairs" "tBodyAccMag" -0.198074437978431 -0.33474460745098
7 "walking_upstairs" "tBodyGyro" -0.000677552083202615 -0.428610036352941
7 "walking_upstairs" "tBodyGyroJerk" -0.0687792483372549 -0.656746858169935
7 "walking_upstairs" "tBodyGyroJerkMag" -0.661969771960784 -0.67642807254902
7 "walking_upstairs" "tBodyGyroMag" -0.239099165627451 -0.418144852156863
7 "walking_upstairs" "tGravityAcc" 0.0580653020915033 -0.918091072810458
7 "walking_upstairs" "tGravityAccMag" -0.198074437978431 -0.33474460745098
8 "laying" "fBodyAcc" -0.949874913888889 -0.934169517604938
8 "laying" "fBodyAccJerk" -0.970366390061728 -0.97461000537037
8 "laying" "fBodyAccMag" -0.932279645518518 -0.917257979425926
8 "laying" "fBodyBodyAccJerkMag" -0.961792852407407 -0.963791094259259
8 "laying" "fBodyBodyGyroJerkMag" -0.968403945925926 -0.971793279814815
8 "laying" "fBodyBodyGyroMag" -0.944528950555556 -0.93678697
8 "laying" "fBodyGyro" -0.96092542845679 -0.962944932716049
8 "laying" "tBodyAcc" 0.0459269146360494 -0.936807943259259
8 "laying" "tBodyAccJerk" 0.0314135756795062 -0.971953856296296
8 "laying" "tBodyAccJerkMag" -0.97314748962963 -0.962954517222222
8 "laying" "tBodyAccMag" -0.935308633888889 -0.91325033
8 "laying" "tBodyGyro" 0.0181348351932099 -0.961611052654321
8 "laying" "tBodyGyroJerk" -0.0716102810932099 -0.977237244320988
8 "laying" "tBodyGyroJerkMag" -0.978438191296296 -0.969029111666667
8 "laying" "tBodyGyroMag" -0.924253348518518 -0.932470764444444
8 "laying" "tGravityAcc" 0.301274645987654 -0.939566497395062
8 "laying" "tGravityAccMag" -0.935308633888889 -0.91325033
8 "sitting" "fBodyAcc" -0.961599634637681 -0.945325515507246
8 "sitting" "fBodyAccJerk" -0.982731228768116 -0.985379247826087
8 "sitting" "fBodyAccMag" -0.947981783478261 -0.93172124
8 "sitting" "fBodyBodyAccJerkMag" -0.980932292391304 -0.97932021173913
8 "sitting" "fBodyBodyGyroJerkMag" -0.987730604130435 -0.986147262608696
8 "sitting" "fBodyBodyGyroMag" -0.965806789347826 -0.953251156521739
8 "sitting" "fBodyGyro" -0.97352962557971 -0.972298662898551
8 "sitting" "tBodyAcc" 0.0521016391971015 -0.948637059876812
8 "sitting" "tBodyAccJerk" 0.0204717736782029 -0.983753055652174
8 "sitting" "tBodyAccJerkMag" -0.986061512173913 -0.980667377391304
8 "sitting" "tBodyAccMag" -0.952139704347826 -0.929943615630435
8 "sitting" "tBodyGyro" -0.0262145804637681 -0.971882766014493
8 "sitting" "tBodyGyroJerk" -0.0590518753768116 -0.989127443188406
8 "sitting" "tBodyGyroJerkMag" -0.991807428043478 -0.986756670869565
8 "sitting" "tBodyGyroMag" -0.93268224326087 -0.953001632173913
8 "sitting" "tGravityAcc" 0.445481393543478 -0.946565200021739
8 "sitting" "tGravityAccMag" -0.952139704347826 -0.929943615630435
8 "standing" "fBodyAcc" -0.962877299259259 -0.948386812098765
8 "standing" "fBodyAccJerk" -0.981561368950617 -0.984487187098765
8 "standing" "fBodyAccMag" -0.953746070740741 -0.938628186322222
8 "standing" "fBodyBodyAccJerkMag" -0.979745872037037 -0.979135440925926
8 "standing" "fBodyBodyGyroJerkMag" -0.983709233333333 -0.981832336296296
8 "standing" "fBodyBodyGyroMag" -0.964564224074074 -0.954119826296296
8 "standing" "fBodyGyro" -0.97259506654321 -0.97274431654321
8 "standing" "tBodyAcc" 0.0528982275197531 -0.951120034135802
8 "standing" "tBodyAccJerk" 0.0289149848232099 -0.982750639938272
8 "standing" "tBodyAccJerkMag" -0.984920797777778 -0.979932239074074
8 "standing" "tBodyAccMag" -0.953762884074074 -0.937187185222222
8 "standing" "tBodyGyro" 0.00456998193271605 -0.972176582592593
8 "standing" "tBodyGyroJerk" -0.0647083223308642 -0.985450917222222
8 "standing" "tBodyGyroJerkMag" -0.987580587777778 -0.982460332222222
8 "standing" "tBodyGyroMag" -0.952848496851852 -0.95322478962963
8 "standing" "tGravityAcc" 0.256423456602716 -0.954962748333333
8 "standing" "tGravityAccMag" -0.953762884074074 -0.937187185222222
8 "walking" "fBodyAcc" -0.0563470711111111 0.00600691014027778
8 "walking" "fBodyAccJerk" -0.197692895294444 -0.120015719416667
8 "walking" "fBodyAccMag" -0.09521728274375 -0.360818978541667
8 "walking" "fBodyBodyAccJerkMag" -0.123834409766667 -0.276436130125
8 "walking" "fBodyBodyGyroJerkMag" -0.473026230833333 -0.581240190833333
8 "walking" "fBodyBodyGyroMag" -0.301241848645833 -0.327459577895833
8 "walking" "fBodyGyro" -0.164898315206944 -0.189343987402778
8 "walking" "tBodyAcc" 0.049590444211875 0.0216959282979167
8 "walking" "tBodyAccJerk" 0.021208691686875 -0.135967226611111
8 "walking" "tBodyAccJerkMag" -0.0668322430433333 -0.184571053979167
8 "walking" "tBodyAccMag" 0.0516786278104167 -0.1804072826
8 "walking" "tBodyGyro" -0.00710572539 -0.162217260059028
8 "walking" "tBodyGyroJerk" -0.0732143061493056 -0.354195140770833
8 "walking" "tBodyGyroJerkMag" -0.339129269583333 -0.502957255416667
8 "walking" "tBodyGyroMag" -0.00310243820125 -0.238746703958333
8 "walking" "tGravityAcc" 0.170072105457104 -0.962724553541667
8 "walking" "tGravityAccMag" 0.0516786278104167 -0.1804072826
8 "walking_downstairs" "fBodyAcc" 0.228197578719298 0.075876412018421
8 "walking_downstairs" "fBodyAccJerk" 0.164696926576316 0.120645118385088
8 "walking_downstairs" "fBodyAccMag" 0.301626757315789 -0.156141093578947
8 "walking_downstairs" "fBodyBodyAccJerkMag" 0.331528459921053 0.134734731236842
8 "walking_downstairs" "fBodyBodyGyroJerkMag" -0.125179586744737 -0.26298447
8 "walking_downstairs" "fBodyBodyGyroMag" -0.00036272967368421 -0.255590314210526
8 "walking_downstairs" "fBodyGyro" 0.00436674676903509 -0.205708047042982
8 "walking_downstairs" "tBodyAcc" 0.0515933621061404 0.167227553326316
8 "walking_downstairs" "tBodyAccJerk" 0.0138276959859649 0.174923605470175
8 "walking_downstairs" "tBodyAccJerkMag" 0.262628490268421 0.2534082561
8 "walking_downstairs" "tBodyAccMag" 0.176599311818421 0.131337867236842
8 "walking_downstairs" "tBodyGyro" -0.0190405960518421 -0.12122766915614
8 "walking_downstairs" "tBodyGyroJerk" -0.0584052159861404 -0.175981663971053
8 "walking_downstairs" "tBodyGyroJerkMag" -0.126189142894737 -0.157484866842105
8 "walking_downstairs" "tBodyGyroMag" 0.0993429744078947 -0.0466291872078947
8 "walking_downstairs" "tGravityAcc" 0.194865106678772 -0.928179169561404
8 "walking_downstairs" "tGravityAccMag" 0.176599311818421 0.131337867236842
8 "walking_upstairs" "fBodyAcc" 0.00802354679268293 0.087960887802439
8 "walking_upstairs" "fBodyAccJerk" -0.204242770629268 -0.27522236040813
8 "walking_upstairs" "fBodyAccMag" -0.13026451905122 -0.409282851707317
8 "walking_upstairs" "fBodyBodyAccJerkMag" -0.131850567460976 -0.379266499780488
8 "walking_upstairs" "fBodyBodyGyroJerkMag" -0.46327057804878 -0.575733290731707
8 "walking_upstairs" "fBodyBodyGyroMag" -0.229610952609756 -0.183325647134146
8 "walking_upstairs" "fBodyGyro" -0.062482906397561 -0.064877651203252
8 "walking_upstairs" "tBodyAcc" 0.0385055061544715 0.0994146124422764
8 "walking_upstairs" "tBodyAccJerk" 0.0093479603700813 -0.215495728286179
8 "walking_upstairs" "tBodyAccJerkMag" -0.141494613465854 -0.228296364146341
8 "walking_upstairs" "tBodyAccMag" 0.121026629195122 -0.227200254219512
8 "walking_upstairs" "tBodyGyro" -0.0279851609056911 -0.0321999919747967
8 "walking_upstairs" "tBodyGyroJerk" -0.0789247631634146 -0.420037674715447
8 "walking_upstairs" "tBodyGyroJerkMag" -0.400664014146341 -0.493975031707317
8 "walking_upstairs" "tBodyGyroMag" 0.166447991 -0.109327923829268
8 "walking_upstairs" "tGravityAcc" 0.125573422147154 -0.911291428943089
8 "walking_upstairs" "tGravityAccMag" 0.121026629195122 -0.227200254219512
9 "laying" "fBodyAcc" -0.942383697666667 -0.9319296472
9 "laying" "fBodyAccJerk" -0.961432028733333 -0.964983385933333
9 "laying" "fBodyAccMag" -0.9266042952 -0.921929738394
9 "laying" "fBodyBodyAccJerkMag" -0.9543205856 -0.9550947122
9 "laying" "fBodyBodyGyroJerkMag" -0.9558062546 -0.9522904702
9 "laying" "fBodyBodyGyroMag" -0.9186053356 -0.9034005814
9 "laying" "fBodyGyro" -0.941564196533333 -0.945069133
9 "laying" "tBodyAcc" 0.0437063312326667 -0.9331110506
9 "laying" "tBodyAccJerk" 0.0308605008332 -0.962433201666667
9 "laying" "tBodyAccJerkMag" -0.9633745492 -0.9550268052
9 "laying" "tBodyAccMag" -0.9308684376 -0.91512680016
9 "laying" "tBodyGyro" -0.0237533150986667 -0.943486803866667
9 "laying" "tBodyGyroJerk" -0.0627826614226667 -0.9615251458
9 "laying" "tBodyGyroJerkMag" -0.964524819 -0.9528015598
9 "laying" "tBodyGyroMag" -0.9071250998 -0.8985578738
9 "laying" "tGravityAcc" 0.0861553368666667 -0.954340080333333
9 "laying" "tGravityAccMag" -0.9308684376 -0.91512680016
9 "sitting" "fBodyAcc" -0.9210993856 -0.880839633761333
9 "sitting" "fBodyAccJerk" -0.960376868466667 -0.963374910666667
9 "sitting" "fBodyAccMag" -0.8977181972 -0.8691725114
9 "sitting" "fBodyBodyAccJerkMag" -0.9530504408 -0.9493949814
9 "sitting" "fBodyBodyGyroJerkMag" -0.9683155878 -0.9659970148
9 "sitting" "fBodyBodyGyroMag" -0.9344377378 -0.9064712292
9 "sitting" "fBodyGyro" -0.943440185933333 -0.935535618533333
9 "sitting" "tBodyAcc" 0.0486438325666667 -0.888123689693333
9 "sitting" "tBodyAccJerk" 0.0260492436616667 -0.961067612933333
9 "sitting" "tBodyAccJerkMag" -0.964383757 -0.9517802432
9 "sitting" "tBodyAccMag" -0.8933617176 -0.8637564342
9 "sitting" "tBodyGyro" -0.0009880221024 -0.9361283698
9 "sitting" "tBodyGyroJerk" -0.064191914022 -0.968399561266667
9 "sitting" "tBodyGyroJerkMag" -0.9733641366 -0.9663610734
9 "sitting" "tBodyGyroMag" -0.9032355368 -0.9066063206
9 "sitting" "tGravityAcc" 0.320053928950067 -0.929195496206667
9 "sitting" "tGravityAccMag" -0.8933617176 -0.8637564342
9 "standing" "fBodyAcc" -0.952732999333333 -0.943422032518519
9 "standing" "fBodyAccJerk" -0.967022422666667 -0.970700717185185
9 "standing" "fBodyAccMag" -0.946330171777778 -0.940265546444444
9 "standing" "fBodyBodyAccJerkMag" -0.963242884 -0.963593159555556
9 "standing" "fBodyBodyGyroJerkMag" -0.967491628 -0.964770799111111
9 "standing" "fBodyBodyGyroMag" -0.929769067777778 -0.910909659555556
9 "standing" "fBodyGyro" -0.93766635837037 -0.937210655037037
9 "standing" "tBodyAcc" 0.0556632712659259 -0.944557605851852
9 "standing" "tBodyAccJerk" 0.0281241331534074 -0.968135665481481
9 "standing" "tBodyAccJerkMag" -0.969524578888889 -0.963764177777778
9 "standing" "tBodyAccMag" -0.945167482444444 -0.936105010444444
9 "standing" "tBodyGyro" 0.00308254619340741 -0.935975663259259
9 "standing" "tBodyGyroJerk" -0.0651306581940741 -0.964622901851852
9 "standing" "tBodyGyroJerkMag" -0.969824044222222 -0.965287050888889
9 "standing" "tBodyGyroMag" -0.921030223111111 -0.908291403111111
9 "standing" "tGravityAcc" 0.320029126034593 -0.96464077437037
9 "standing" "tGravityAccMag" -0.945167482444444 -0.936105010444444
9 "walking" "fBodyAcc" -0.267731679865385 -0.158596353892179
9 "walking" "fBodyAccJerk" -0.360504413846154 -0.272571058833269
9 "walking" "fBodyAccMag" -0.318801022711538 -0.513891953269231
9 "walking" "fBodyBodyAccJerkMag" -0.316870715576923 -0.322337536730769
9 "walking" "fBodyBodyGyroJerkMag" -0.602581618269231 -0.624351923653846
9 "walking" "fBodyBodyGyroMag" -0.513797480384615 -0.562714528653846
9 "walking" "fBodyGyro" -0.353601497891026 -0.446920690769231
9 "walking" "tBodyAcc" 0.04986437755975 -0.166004723474103
9 "walking" "tBodyAccJerk" 0.0319363151505769 -0.297809415987179
9 "walking" "tBodyAccJerkMag" -0.203733615519231 -0.317113487115385
9 "walking" "tBodyAccMag" -0.0980840496143461 -0.37942877
9 "walking" "tBodyGyro" -0.0105887170102564 -0.402967065320513
9 "walking" "tBodyGyroJerk" -0.0599631380697436 -0.511355677051282
9 "walking" "tBodyGyroJerkMag" -0.510253995769231 -0.599866472692308
9 "walking" "tBodyGyroMag" -0.294542266826923 -0.489725811538462
9 "walking" "tGravityAcc" 0.268192261553974 -0.969246130769231
9 "walking" "tGravityAccMag" -0.0980840496143461 -0.37942877
9 "walking_downstairs" "fBodyAcc" -0.0612325906296032 -0.0193407063293651
9 "walking_downstairs" "fBodyAccJerk" -0.223952088548413 -0.257325662130159
9 "walking_downstairs" "fBodyAccMag" 0.222203941 0.0888671674047619
9 "walking_downstairs" "fBodyBodyAccJerkMag" 0.00716877883571429 0.0705526138333333
9 "walking_downstairs" "fBodyBodyGyroJerkMag" -0.463172053809524 -0.485158906904762
9 "walking_downstairs" "fBodyBodyGyroMag" -0.347540226666667 -0.424170737142857
9 "walking_downstairs" "fBodyGyro" -0.296080557692063 -0.381467603793651
9 "walking_downstairs" "tBodyAcc" 0.0614987128990714 -0.000877911771428571
9 "walking_downstairs" "tBodyAccJerk" 0.0373773785873016 -0.217110831021429
9 "walking_downstairs" "tBodyAccJerkMag" -0.16237608927619 0.039907818552381
9 "walking_downstairs" "tBodyAccMag" 0.145886357935714 0.265120131365238
9 "walking_downstairs" "tBodyGyro" -0.0153645949103175 -0.338959860429048
9 "walking_downstairs" "tBodyGyroJerk" -0.0740533652626984 -0.458503772063492
9 "walking_downstairs" "tBodyGyroJerkMag" -0.469028434047619 -0.455855425238095
9 "walking_downstairs" "tBodyGyroMag" -0.168921400633333 -0.322331464761905
9 "walking_downstairs" "tGravityAcc" 0.273637044626746 -0.921696358968254
9 "walking_downstairs" "tGravityAccMag" 0.145886357935714 0.265120131365238
9 "walking_upstairs" "fBodyAcc" -0.377489724741497 -0.303846216134694
9 "walking_upstairs" "fBodyAccJerk" -0.541889684353742 -0.531788662993197
9 "walking_upstairs" "fBodyAccMag" -0.372890348979592 -0.509929461428571
9 "walking_upstairs" "fBodyBodyAccJerkMag" -0.419533108571429 -0.484935752040816
9 "walking_upstairs" "fBodyBodyGyroJerkMag" -0.734159449387755 -0.787781590816326
9 "walking_upstairs" "fBodyBodyGyroMag" -0.531482693877551 -0.456841325204082
9 "walking_upstairs" "fBodyGyro" -0.380266501789116 -0.293071340978231
9 "walking_upstairs" "tBodyAcc" 0.0392357872525102 -0.305694888303401
9 "walking_upstairs" "tBodyAccJerk" 0.026051070927619 -0.522911552993197
9 "walking_upstairs" "tBodyAccJerkMag" -0.440667540204082 -0.445485397959184
9 "walking_upstairs" "tBodyAccMag" -0.260727581428571 -0.400222037142857
9 "walking_upstairs" "tBodyGyro" -0.0198437850111565 -0.294337393250884
9 "walking_upstairs" "tBodyGyroJerk" -0.0407938318982313 -0.675379503401361
9 "walking_upstairs" "tBodyGyroJerkMag" -0.672840561836735 -0.748651255510204
9 "walking_upstairs" "tBodyGyroMag" -0.0833234490061224 -0.425839761428571
9 "walking_upstairs" "tGravityAcc" 0.199614376156463 -0.916590652517007
9 "walking_upstairs" "tGravityAccMag" -0.260727581428571 -0.400222037142857
10 "laying" "fBodyAcc" -0.962608967643678 -0.958003618229885
10 "laying" "fBodyAccJerk" -0.97321535183908 -0.975202465172414
10 "laying" "fBodyAccMag" -0.950848109137931 -0.944304974655172
10 "laying" "fBodyBodyAccJerkMag" -0.968561121551724 -0.965377553448276
10 "laying" "fBodyBodyGyroJerkMag" -0.960976821551724 -0.960772875517241
10 "laying" "fBodyBodyGyroMag" -0.937692642586207 -0.933701315344828
10 "laying" "fBodyGyro" -0.959406574597701 -0.964432286666667
10 "laying" "tBodyAcc" 0.0462558158793103 -0.958069824482759
10 "laying" "tBodyAccJerk" 0.0322269858159195 -0.97373164091954
10 "laying" "tBodyAccJerkMag" -0.976234435172414 -0.967556980689655
10 "laying" "tBodyAccMag" -0.956781819655172 -0.940301654482759
10 "laying" "tBodyGyro" 0.0027106584854023 -0.962438001609195
10 "laying" "tBodyGyroJerk" -0.0660875125770115 -0.972156973735632
10 "laying" "tBodyGyroJerkMag" -0.970830848965517 -0.959632931551724
10 "laying" "tBodyGyroMag" -0.937590998793103 -0.927471165517241
10 "laying" "tGravityAcc" -0.20782968091954 -0.961426246787356
10 "laying" "tGravityAccMag" -0.956781819655172 -0.940301654482759
10 "sitting" "fBodyAcc" -0.966679332962963 -0.953733844462963
10 "sitting" "fBodyAccJerk" -0.985461545925926 -0.98690245617284
10 "sitting" "fBodyAccMag" -0.955281010740741 -0.941511952777778
10 "sitting" "fBodyBodyAccJerkMag" -0.985900801111111 -0.983266741481482
10 "sitting" "fBodyBodyGyroJerkMag" -0.992191529259259 -0.991409100925926
10 "sitting" "fBodyBodyGyroMag" -0.974459732592593 -0.962459956111111
10 "sitting" "fBodyGyro" -0.979350682839506 -0.978570189074074
10 "sitting" "tBodyAcc" 0.0504387119443827 -0.956236112518518
10 "sitting" "tBodyAccJerk" 0.027173446942963 -0.985986335864197
10 "sitting" "tBodyAccJerkMag" -0.988054237592593 -0.985209856296296
10 "sitting" "tBodyAccMag" -0.96075719962963 -0.939669591481481
10 "sitting" "tBodyGyro" -0.0122155635432099 -0.977897454691358
10 "sitting" "tBodyGyroJerk" -0.0610727827479012 -0.991723655061728
10 "sitting" "tBodyGyroJerkMag" -0.993707487592593 -0.991696196481481
10 "sitting" "tBodyGyroMag" -0.944202043703704 -0.963064577592593
10 "sitting" "tGravityAcc" 0.317720332006173 -0.958572293703704
10 "sitting" "tGravityAccMag" -0.96075719962963 -0.939669591481481
10 "standing" "fBodyAcc" -0.94958364780303 -0.94763613530303
10 "standing" "fBodyAccJerk" -0.959331479621212 -0.964296086212121
10 "standing" "fBodyAccMag" -0.9401101675 -0.945048242954545
10 "standing" "fBodyBodyAccJerkMag" -0.951633690454545 -0.952105964545455
10 "standing" "fBodyBodyGyroJerkMag" -0.965614081363636 -0.965055815454545
10 "standing" "fBodyBodyGyroMag" -0.937786743409091 -0.922961550454545
10 "standing" "fBodyGyro" -0.945081814924242 -0.949858352651515
10 "standing" "tBodyAcc" 0.0510481188030303 -0.946412255227273
10 "standing" "tBodyAccJerk" 0.0293402639218182 -0.960690251287879
10 "standing" "tBodyAccJerkMag" -0.965163818409091 -0.952058214545455
10 "standing" "tBodyAccMag" -0.951988907954545 -0.937264537954545
10 "standing" "tBodyGyro" -0.00420530683833333 -0.94747910719697
10 "standing" "tBodyGyroJerk" -0.0667764626530303 -0.965287865227273
10 "standing" "tBodyGyroJerkMag" -0.971637661590909 -0.964409410454545
10 "standing" "tBodyGyroMag" -0.929787259772727 -0.920486810227273
10 "standing" "tGravityAcc" 0.315182341150758 -0.975416622272727
10 "standing" "tGravityAccMag" -0.951988907954545 -0.937264537954545
10 "walking" "fBodyAcc" -0.157660510915723 -0.257148806401258
10 "walking" "fBodyAccJerk" -0.180352138167736 -0.196392569891006
10 "walking" "fBodyAccMag" -0.0930237422792453 -0.370471943962264
10 "walking" "fBodyBodyAccJerkMag" 0.0205189516981132 0.0502087634986792
10 "walking" "fBodyBodyGyroJerkMag" -0.515065335849057 -0.517675799056604
10 "walking" "fBodyBodyGyroMag" -0.412616909622642 -0.499759796981132
10 "walking" "fBodyGyro" -0.243884281721384 -0.31199287354717
10 "walking" "tBodyAcc" 0.050831404427044 -0.199032657213836
10 "walking" "tBodyAccJerk" 0.0245271831050314 -0.16292717065283
10 "walking" "tBodyAccJerkMag" -0.132624992298283 0.037608338009434
10 "walking" "tBodyAccMag" -0.127400912069811 -0.185602396067925
10 "walking" "tBodyGyro" 0.00913499745381761 -0.279861220855346
10 "walking" "tBodyGyroJerk" -0.0785854514836478 -0.401608847924528
10 "walking" "tBodyGyroJerkMag" -0.440363636603774 -0.501027916603774
10 "walking" "tBodyGyroMag" -0.156458730358491 -0.402025135660377
10 "walking" "tGravityAcc" 0.31139735754717 -0.967804202075472
10 "walking" "tGravityAccMag" -0.127400912069811 -0.185602396067925
10 "walking_downstairs" "fBodyAcc" 0.022327839672807 -0.00235406628596491
10 "walking_downstairs" "fBodyAccJerk" -0.0595880666666667 -0.130863684558772
10 "walking_downstairs" "fBodyAccMag" 0.220115703368421 -0.0616742840815789
10 "walking_downstairs" "fBodyBodyAccJerkMag" 0.156978047052632 0.0380266696789474
10 "walking_downstairs" "fBodyBodyGyroJerkMag" -0.484196484736842 -0.544988519210526
10 "walking_downstairs" "fBodyBodyGyroMag" -0.312347510289474 -0.387780104447368
10 "walking_downstairs" "fBodyGyro" -0.149236436329035 -0.277714333510526
10 "walking_downstairs" "tBodyAcc" 0.0531826399991228 0.0387517130767544
10 "walking_downstairs" "tBodyAccJerk" 0.0372981649526316 -0.0666443222490351
10 "walking_downstairs" "tBodyAccJerkMag" 0.0507010228431579 0.110877231263158
10 "walking_downstairs" "tBodyAccMag" 0.250843769394737 0.156998205421053
10 "walking_downstairs" "tBodyGyro" -0.053046254854386 -0.217151695329825
10 "walking_downstairs" "tBodyGyroJerk" -0.0617851723587719 -0.371924835482456
10 "walking_downstairs" "tBodyGyroJerkMag" -0.401854311315789 -0.494105756315789
10 "walking_downstairs" "tBodyGyroMag" -0.0238468037578947 -0.280382850552632
10 "walking_downstairs" "tGravityAcc" 0.305687628361404 -0.926118887192982
10 "walking_downstairs" "tGravityAccMag" 0.250843769394737 0.156998205421053
10 "walking_upstairs" "fBodyAcc" -0.159895340307801 -0.0859401808256738
10 "walking_upstairs" "fBodyAccJerk" -0.320439276203546 -0.371096195091773
10 "walking_upstairs" "fBodyAccMag" -0.166866721574468 -0.361437534680851
10 "walking_upstairs" "fBodyBodyAccJerkMag" -0.153553147382979 -0.334365043829787
10 "walking_upstairs" "fBodyBodyGyroJerkMag" -0.600582998297872 -0.67129056212766
10 "walking_upstairs" "fBodyBodyGyroMag" -0.265371689148936 -0.166969377765957
10 "walking_upstairs" "fBodyGyro" -0.239049023431915 -0.191129305843972
10 "walking_upstairs" "tBodyAcc" 0.0448519801787234 -0.0803397647652482
10 "walking_upstairs" "tBodyAccJerk" 0.0133922584617021 -0.324181246382979
10 "walking_upstairs" "tBodyAccJerkMag" -0.262038042446809 -0.226010197889362
10 "walking_upstairs" "tBodyAccMag" -0.0266623294757447 -0.211537480214383
10 "walking_upstairs" "tBodyGyro" 0.021950371164539 -0.195957191183688
10 "walking_upstairs" "tBodyGyroJerk" -0.0769831884095745 -0.504721733617021
10 "walking_upstairs" "tBodyGyroJerkMag" -0.523462968510638 -0.618272355319149
10 "walking_upstairs" "tBodyGyroMag" 0.0438573846851064 -0.113062673542979
10 "walking_upstairs" "tGravityAcc" 0.299348923258702 -0.920333776028369
10 "walking_upstairs" "tGravityAccMag" -0.0266623294757447 -0.211537480214383
11 "laying" "fBodyAcc" -0.976260704619883 -0.97685985877193
11 "laying" "fBodyAccJerk" -0.979444071754386 -0.981304114561404
11 "laying" "fBodyAccMag" -0.973994004561404 -0.976037695614035
11 "laying" "fBodyBodyAccJerkMag" -0.976940774561403 -0.975126531403509
11 "laying" "fBodyBodyGyroJerkMag" -0.985978837192982 -0.983569468245614
11 "laying" "fBodyBodyGyroMag" -0.967093356491228 -0.954849053508772
11 "laying" "fBodyGyro" -0.97342072128655 -0.976089706725146
11 "laying" "tBodyAcc" 0.0513821958584795 -0.976095126900585
11 "laying" "tBodyAccJerk" 0.0305536080284795 -0.980049449356725
11 "laying" "tBodyAccJerkMag" -0.983330628421053 -0.976504858596491
11 "laying" "tBodyAccMag" -0.980621180175439 -0.972891829473684
11 "laying" "tBodyGyro" 0.0304282140311111 -0.974392320467836
11 "laying" "tBodyGyroJerk" -0.0700774645906433 -0.986373208830409
11 "laying" "tBodyGyroJerkMag" -0.990641248245614 -0.984476476666667
11 "laying" "tBodyGyroMag" -0.952523752105263 -0.954713182807018
11 "laying" "tGravityAcc" 0.306935366654971 -0.984841262807018
11 "laying" "tGravityAccMag" -0.980621180175439 -0.972891829473684
11 "sitting" "fBodyAcc" -0.962946582515723 -0.957107120943396
11 "sitting" "fBodyAccJerk" -0.976470409811321 -0.978126341509434
11 "sitting" "fBodyAccMag" -0.953066009056604 -0.948521986037736
11 "sitting" "fBodyBodyAccJerkMag" -0.975315331509434 -0.972289134150943
11 "sitting" "fBodyBodyGyroJerkMag" -0.987255972641509 -0.985607229245283
11 "sitting" "fBodyBodyGyroMag" -0.969799951132076 -0.960711241886792
11 "sitting" "fBodyGyro" -0.974065780503145 -0.976043399496855
11 "sitting" "tBodyAcc" 0.0496101391144654 -0.957522954025157
11 "sitting" "tBodyAccJerk" 0.0280993005122642 -0.976847805534591
11 "sitting" "tBodyAccJerkMag" -0.97935563509434 -0.974511726792453
11 "sitting" "tBodyAccMag" -0.961970763773585 -0.944581826415094
11 "sitting" "tBodyGyro" -0.0131176658490566 -0.974419421383648
11 "sitting" "tBodyGyroJerk" -0.0615543997660377 -0.986690794402516
11 "sitting" "tBodyGyroJerkMag" -0.989519031132076 -0.986256664716981
11 "sitting" "tBodyGyroMag" -0.951884472075472 -0.959964488301887
11 "sitting" "tGravityAcc" 0.424737266674214 -0.969841174654088
11 "sitting" "tGravityAccMag" -0.961970763773585 -0.944581826415094
11 "standing" "fBodyAcc" -0.983393636241135 -0.981679690141844
11 "standing" "fBodyAccJerk" -0.986711087730496 -0.988326179078014
11 "standing" "fBodyAccMag" -0.982255413617021 -0.981503969574468
11 "standing" "fBodyBodyAccJerkMag" -0.988636595319149 -0.98802123106383
11 "standing" "fBodyBodyGyroJerkMag" -0.992981019787234 -0.992277468510638
11 "standing" "fBodyBodyGyroMag" -0.982576519787234 -0.977437710851064
11 "standing" "fBodyGyro" -0.984363391205674 -0.985890327801418
11 "standing" "tBodyAcc" 0.050609947893617 -0.981844974397163
11 "standing" "tBodyAccJerk" 0.029225650838156 -0.987362891134752
11 "standing" "tBodyAccJerkMag" -0.989242377234043 -0.988853960638298
11 "standing" "tBodyAccMag" -0.984853836595745 -0.98030536893617
11 "standing" "tBodyGyro" -0.00826727824113475 -0.985029877163121
11 "standing" "tBodyGyroJerk" -0.0638639484042553 -0.990975084468085
11 "standing" "tBodyGyroJerkMag" -0.993428183617021 -0.992579166595745
